source_path,basename,extension,size_bytes,sha256,duplicate_group,duplicate_preferred,status,migration_action,repo_target,reason,size_risk
janus_n19_acs_submission/delivery/artwork/figures/Figure_1_symmetry_contracts.eps,Figure_1_symmetry_contracts.eps,.eps,930836,e323a5241525b4174004378247969467e3769d7830d00ab47403cba7a61f7379,DUP-0765,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0765.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_1_symmetry_contracts.png,Figure_1_symmetry_contracts.png,.png,591999,78983e66b36f9d8e34b5b278c747dacc3853ddd74041d3d77f03baef32a71a78,DUP-0418,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0418.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_1_symmetry_contracts.svg,Figure_1_symmetry_contracts.svg,.svg,900004,73701f66b5b6335819b7715eb8b993871f9e7325eb779f5265bf048e918a9fb3,DUP-0403,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0403.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_1_symmetry_contracts.tif,Figure_1_symmetry_contracts.tif,.tif,1368896,f76df52a0ade6a794b655eea93ffa9acd4e3b5aef68cc12bd28f6e9a94b07193,DUP-0828,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0828.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_2_branch_resolved_depinning.eps,Figure_2_branch_resolved_depinning.eps,.eps,102502,702c7df4c95b846a7182cb851e2f32ef747bb1396a3f2fb512805fd1083b7476,DUP-0390,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0390.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_2_branch_resolved_depinning.png,Figure_2_branch_resolved_depinning.png,.png,500552,7fc2cc1849fdb34cc963bfdf8026efc8afc701d2ac661e64c04b06ec4ce789c5,DUP-0442,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0442.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_2_branch_resolved_depinning.svg,Figure_2_branch_resolved_depinning.svg,.svg,64968,c82fd74dc6ed6253c6d11a992c616a9178b57c3caf39abc2981783930ad74dc2,DUP-0682,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0682.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_2_branch_resolved_depinning.tif,Figure_2_branch_resolved_depinning.tif,.tif,675368,2598bb850125edcb56b7371fbffa43e1892d836dfc95fe39e0f9b5e303e25adc,DUP-0129,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0129.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_3_extended_size_shape_similarity.eps,Figure_3_extended_size_shape_similarity.eps,.eps,113395,5f136d10b0fbc37d98d23ca95faf55b8290eba3256e43eb6451e31cef3bf919e,DUP-0328,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0328.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_3_extended_size_shape_similarity.png,Figure_3_extended_size_shape_similarity.png,.png,619642,9798acd7cc8752feb6af8d81bf5c4e917c79b9f87d7ec988eb1914b9d8361efe,DUP-0514,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0514.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_3_extended_size_shape_similarity.svg,Figure_3_extended_size_shape_similarity.svg,.svg,73294,1c00a875ed0ac30f361ea7d8be76f6c917132c3d148c304e3869a27d84d2ae91,DUP-0093,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0093.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_3_extended_size_shape_similarity.tif,Figure_3_extended_size_shape_similarity.tif,.tif,807512,e43840fb92eb42daee06f3635d45e3f33a6b3efdae775254a2bb45b2d8591a14,DUP-0772,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0772.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_4_boundary_registry_switching.eps,Figure_4_boundary_registry_switching.eps,.eps,108374,4414efa5a28fdbf2d75551a31b6db7bdf2ac44aec8422e4ec5be6a5a97c40e59,DUP-0235,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0235.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_4_boundary_registry_switching.png,Figure_4_boundary_registry_switching.png,.png,569015,9eb4f2e7fbadc1dc3089ca72008430014657f440c8c606f0f976f9c630904b82,DUP-0540,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0540.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_4_boundary_registry_switching.svg,Figure_4_boundary_registry_switching.svg,.svg,69705,9fe9726ae96a0db4b542d83cdede5e16f83dc2a65ef184de6a088fc791b05e47,DUP-0547,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0547.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_4_boundary_registry_switching.tif,Figure_4_boundary_registry_switching.tif,.tif,712842,7001c846195872f65ad409c7147a0381efa90e25e83ae3486a2bd2a0cb89acf8,DUP-0389,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0389.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_5_vector_mode_map_floquet.eps,Figure_5_vector_mode_map_floquet.eps,.eps,700854,7591fecc7a2dcdc33743e7f4ea51d5c2c2012c5efbe7de50a90ac166b572ade1,DUP-0410,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0410.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_5_vector_mode_map_floquet.png,Figure_5_vector_mode_map_floquet.png,.png,364507,4e20599f45316c220e8c773e2e02294b4972751a9c656351632d35a9bbd91657,DUP-0273,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0273.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_5_vector_mode_map_floquet.svg,Figure_5_vector_mode_map_floquet.svg,.svg,86492,1e3671e015d0038f8e5b13dc26a1d087ce5a956603e9429d5ade81139e37d782,DUP-0104,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0104.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_5_vector_mode_map_floquet.tif,Figure_5_vector_mode_map_floquet.tif,.tif,1109270,b1bd679881357a41d15165c8d4381af288ec51e6015b36a098fd21394406ea0b,DUP-0605,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0605.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_6_thermal_stationary_hierarchy.eps,Figure_6_thermal_stationary_hierarchy.eps,.eps,95868,964dd655fbcd2c8dfd01b00aae1782a417aae3a607db62b653b62436c5b94b3c,DUP-0508,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0508.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_6_thermal_stationary_hierarchy.png,Figure_6_thermal_stationary_hierarchy.png,.png,287650,558d1863a8d76cf9871a743cbde4a0f845b1a69553028239033f9d3a38190186,DUP-0295,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0295.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_6_thermal_stationary_hierarchy.svg,Figure_6_thermal_stationary_hierarchy.svg,.svg,55309,6446da7297453fb26a7c2936802f6ae6fb67378bd359b7d6bb518ab63fd88050,DUP-0351,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0351.,OK
janus_n19_acs_submission/delivery/artwork/figures/Figure_6_thermal_stationary_hierarchy.tif,Figure_6_thermal_stationary_hierarchy.tif,.tif,354998,8ea58c142b0ea28cefbc06ded6a1a294c9959624aab43da250a41dccd931e496,DUP-0486,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0486.,OK
janus_n19_acs_submission/delivery/artwork/toc/ACS_Nano_TOC_Graphic.eps,ACS_Nano_TOC_Graphic.eps,.eps,242949,ed0006e7c46ed0bc5096020c6ea4a7d6518e7172573aeba999575d91c0cf06ec,DUP-0799,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0799.,OK
janus_n19_acs_submission/delivery/artwork/toc/ACS_Nano_TOC_Graphic.tif,ACS_Nano_TOC_Graphic.tif,.tif,325936,d1f039c6b3a3f1365d43a79d0ae4d08080dd3ab29365773e79874be722bf7bcc,DUP-0722,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0722.,OK
janus_n19_acs_submission/delivery/artwork/toc/TOC_GRAPHIC_PROVENANCE.md,TOC_GRAPHIC_PROVENANCE.md,.md,1355,f052202d71dbec244578be153a03b500039dc34dfe6b855aee57efc7d01bf5b0,DUP-0805,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0805.,OK
janus_n19_acs_submission/delivery/cover_letter/ACS_Nano_Cover_Letter_DRAFT.docx,ACS_Nano_Cover_Letter_DRAFT.docx,.docx,37932,7f152f4022b253e6b50b26747d9b0488be932e21a753397b8dd344888afc3c63,DUP-0437,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0437.,OK
janus_n19_acs_submission/delivery/cover_letter/ACS_Nano_Cover_Letter_DRAFT.pdf,ACS_Nano_Cover_Letter_DRAFT.pdf,.pdf,33876,345193a79fe9ba6db4d1b4cf65d56686aaac8b0c288bb0030f684fdf7a57ba5a,DUP-0176,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0176.,OK
janus_n19_acs_submission/delivery/qa/ACS_NANO_INITIAL_SUBMISSION_AUDIT_REPORT.md,ACS_NANO_INITIAL_SUBMISSION_AUDIT_REPORT.md,.md,7298,e9e743fdee963a1b0a389f6a091610ca8db9881f8b4855723bd9f909f677e966,DUP-0791,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0791.,OK
janus_n19_acs_submission/delivery/qa/N19_GATE_SUMMARY.json,N19_GATE_SUMMARY.json,.json,1328,0831f5118d7ac67a428520fe939bfce71b28f5176ddd23be6225183026bb5723,DUP-0026,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0026.,OK
janus_n19_acs_submission/delivery/qa/deterministic_submission_audit.json,deterministic_submission_audit.json,.json,1027,c65c2fcf8b3fa3dde37b0167f5d2429ce2e992695d1bff33fc8f14451812ac1d,DUP-0676,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0676.,OK
janus_n19_acs_submission/delivery/qa/submission_manifest.json,submission_manifest.json,.json,2342,bd93a9b59724e923383760675a469d747a69b25f07dc399c04468271395b5b07,DUP-0647,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0647.,OK
janus_n19_acs_submission/delivery/reproducibility/Janus_MoSSe_Current_ReproducibilityRelease_v2.zip,Janus_MoSSe_Current_ReproducibilityRelease_v2.zip,.zip,27492335,fd2a151a9a9a39efe5a88b84eaa7173ef1097f57fe805d22d8bd5dc47cbac167,DUP-0848,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0848.,NOTICE_GT25MB
janus_n19_acs_submission/prepare_acs_nano_manuscript.py,prepare_acs_nano_manuscript.py,.py,12003,c3541305e80f72de31cde04dde683334fa85989b28ef90f0e97d5b4f8a4f1e11,,True,CURRENT,KEEP,submission/acs-nano/prepare_acs_nano_manuscript.py,Current submission/publication authority or current QA record.,OK
janus_n19_acs_submission/qa/ACS_NANO_INITIAL_SUBMISSION_AUDIT_REPORT.md,ACS_NANO_INITIAL_SUBMISSION_AUDIT_REPORT.md,.md,7298,e9e743fdee963a1b0a389f6a091610ca8db9881f8b4855723bd9f909f677e966,DUP-0791,True,CURRENT,KEEP,submission/acs-nano/qa/ACS_NANO_INITIAL_SUBMISSION_AUDIT_REPORT.md,Current submission/publication authority or current QA record.,OK
janus_n19_acs_submission/qa/ACS_Nano_Initial_Submission_Manuscript_preQA.docx,ACS_Nano_Initial_Submission_Manuscript_preQA.docx,.docx,4354689,052f8b0c128063a4b15f6e9e99f31dbc40b9931133347362108645b59fb18652,,True,LEGACY,ARCHIVE,submission/acs-nano/qa/ACS_Nano_Initial_Submission_Manuscript_preQA.docx,"Superseded draft/config/output retained for provenance, not current authority.",OK
janus_n19_acs_submission/qa/ACS_Nano_Supporting_Information_preQA.docx,ACS_Nano_Supporting_Information_preQA.docx,.docx,50606,04a5753b71bad758080496410969da740673a50b442fb50ed268a9257ad52f91,DUP-0013,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0013.,OK
janus_n19_acs_submission/qa/N19_GATE_SUMMARY.json,N19_GATE_SUMMARY.json,.json,1328,0831f5118d7ac67a428520fe939bfce71b28f5176ddd23be6225183026bb5723,DUP-0026,True,CURRENT,KEEP,submission/acs-nano/qa/N19_GATE_SUMMARY.json,Current submission/publication authority or current QA record.,OK
janus_n19_acs_submission/qa/citation_renumber_map.json,citation_renumber_map.json,.json,296,68bc4a3e3fc35ccbfde6581e41247a16a2fb2523a85507c7a8c6f03d664dda0b,,True,CURRENT,KEEP,submission/acs-nano/qa/citation_renumber_map.json,Current submission/publication authority or current QA record.,OK
janus_n19_acs_submission/qa/deterministic_submission_audit.json,deterministic_submission_audit.json,.json,1027,c65c2fcf8b3fa3dde37b0167f5d2429ce2e992695d1bff33fc8f14451812ac1d,DUP-0676,True,CURRENT,KEEP,submission/acs-nano/qa/deterministic_submission_audit.json,Current submission/publication authority or current QA record.,OK
janus_n19_acs_submission/qa/eq_9.png,eq_9.png,.png,8482,d29377d3cbf556fc9ce22975bac703cf9c2b4504d9e67365d5fc0a67de8bc1b3,DUP-0724,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/qa/submission_manifest.json,submission_manifest.json,.json,2342,bd93a9b59724e923383760675a469d747a69b25f07dc399c04468271395b5b07,DUP-0647,True,CURRENT,KEEP,submission/acs-nano/qa/submission_manifest.json,Current submission/publication authority or current QA record.,OK
janus_n19_acs_submission/render_main/ACS_Nano_Initial_Submission_Manuscript.pdf,ACS_Nano_Initial_Submission_Manuscript.pdf,.pdf,1570353,646991448fbc6cf1442a03ef006c1ee12fe8eb9858a898bf07f5431bf6bba705,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main/page-1.png,page-1.png,.png,634744,43f1ff2dc57629e581226fb3fa701edc4455a192bc1eaa4040a9e2390245d318,DUP-0233,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main/page-10.png,page-10.png,.png,608838,abaeaf0112632e503b2284f6a658a01b5cd95d1c12c78a5b970c8d75ba9cbbd9,DUP-0582,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main/page-11.png,page-11.png,.png,540311,4857f204b86d85938e01eb95bb7c7217d7783b4b0e9472fb535c5482140022eb,DUP-0248,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main/page-12.png,page-12.png,.png,612800,5e82b83ba6e1189113d34314b58ef7508aae84cca61f6575a06230d48fc543c2,DUP-0326,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main/page-13.png,page-13.png,.png,575142,6de78238772ebcf37dce25875f0eb7d3dc6eb3d411a1e411a45bfc4c60c1ce9f,DUP-0384,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main/page-14.png,page-14.png,.png,466888,6b3c09ecc1aa1274ce29b7081258966c9c28053d941f023a05bb0fce55b4654d,DUP-0373,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main/page-15.png,page-15.png,.png,619308,cc13dfd15cc20422b9480518ef438e6548f78870b0ba4e2e86b666269e737889,DUP-0693,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main/page-16.png,page-16.png,.png,428327,72fd5e868a9066d5e1ee784ca18a066001d7a863f1e4a2e90216affc35ba6c28,DUP-0401,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main/page-2.png,page-2.png,.png,745297,4498607505ea84d49c682da47de38c2c66e8532707269e3b7b20c44c7ec882cd,DUP-0238,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main/page-3.png,page-3.png,.png,381306,1f597bfada23113093074625d209c9c327b6f94eee331b38ad161b9f9a698c4e,DUP-0111,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main/page-4.png,page-4.png,.png,475053,351a9935a7bad04affd4e5230f1c0c92c0ad89979726eaf0b4fb8c22485ae15f,DUP-0184,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main/page-5.png,page-5.png,.png,653312,347c437c4cf7571e1645a8fce79dd09b63155dc800cd5e8c4bb9811d0eaec523,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main/page-6.png,page-6.png,.png,647669,d13078b5cea15fd97ef7de62fafc42400a6bcd0921426e7fc53a1478701cbda7,DUP-0719,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main/page-7.png,page-7.png,.png,565429,9ad2b2be320163850313df2ea7f02e4285bf37db58d13ba14c75327462767f86,DUP-0531,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main/page-8.png,page-8.png,.png,480293,e561d6252da8cde536fa14a2fbe92047d432a2980d788f86c39e8738ff0bf7b4,DUP-0776,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main/page-9.png,page-9.png,.png,639589,61868e4e098d8b0be075c90821a505b952597df72a1ca12a83740a838cacb28a,DUP-0340,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main2/ACS_Nano_Initial_Submission_Manuscript.pdf,ACS_Nano_Initial_Submission_Manuscript.pdf,.pdf,1570387,c2f8da20d024cb7e43d73f274d7fcb55610f6071d78243cb9fbee8d387dd1368,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main2/page-1.png,page-1.png,.png,634744,43f1ff2dc57629e581226fb3fa701edc4455a192bc1eaa4040a9e2390245d318,DUP-0233,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main2/page-10.png,page-10.png,.png,608838,abaeaf0112632e503b2284f6a658a01b5cd95d1c12c78a5b970c8d75ba9cbbd9,DUP-0582,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main2/page-11.png,page-11.png,.png,540311,4857f204b86d85938e01eb95bb7c7217d7783b4b0e9472fb535c5482140022eb,DUP-0248,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main2/page-12.png,page-12.png,.png,612800,5e82b83ba6e1189113d34314b58ef7508aae84cca61f6575a06230d48fc543c2,DUP-0326,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main2/page-13.png,page-13.png,.png,575142,6de78238772ebcf37dce25875f0eb7d3dc6eb3d411a1e411a45bfc4c60c1ce9f,DUP-0384,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main2/page-14.png,page-14.png,.png,466888,6b3c09ecc1aa1274ce29b7081258966c9c28053d941f023a05bb0fce55b4654d,DUP-0373,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main2/page-15.png,page-15.png,.png,619308,cc13dfd15cc20422b9480518ef438e6548f78870b0ba4e2e86b666269e737889,DUP-0693,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main2/page-16.png,page-16.png,.png,428327,72fd5e868a9066d5e1ee784ca18a066001d7a863f1e4a2e90216affc35ba6c28,DUP-0401,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main2/page-2.png,page-2.png,.png,745297,4498607505ea84d49c682da47de38c2c66e8532707269e3b7b20c44c7ec882cd,DUP-0238,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main2/page-3.png,page-3.png,.png,381306,1f597bfada23113093074625d209c9c327b6f94eee331b38ad161b9f9a698c4e,DUP-0111,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main2/page-4.png,page-4.png,.png,475053,351a9935a7bad04affd4e5230f1c0c92c0ad89979726eaf0b4fb8c22485ae15f,DUP-0184,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main2/page-5.png,page-5.png,.png,653438,3d47b9a6e3c829785b7ffafcb3069bc35e0261a2d2f2f3515c88cb9e8e134f93,DUP-0214,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main2/page-6.png,page-6.png,.png,647669,d13078b5cea15fd97ef7de62fafc42400a6bcd0921426e7fc53a1478701cbda7,DUP-0719,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main2/page-7.png,page-7.png,.png,565429,9ad2b2be320163850313df2ea7f02e4285bf37db58d13ba14c75327462767f86,DUP-0531,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main2/page-8.png,page-8.png,.png,480293,e561d6252da8cde536fa14a2fbe92047d432a2980d788f86c39e8738ff0bf7b4,DUP-0776,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main2/page-9.png,page-9.png,.png,639589,61868e4e098d8b0be075c90821a505b952597df72a1ca12a83740a838cacb28a,DUP-0340,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main3/ACS_Nano_Initial_Submission_Manuscript.pdf,ACS_Nano_Initial_Submission_Manuscript.pdf,.pdf,1570387,0ab24f532e49886c0145461bc68ecf71fde8d8efbeecc16bd3560810779348df,DUP-0034,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main3/page-1.png,page-1.png,.png,633967,b6d4bd83950c54c293988d534ab90eb62e650e378b53a53153b3692a2de6b762,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main3/page-10.png,page-10.png,.png,606640,b61b443c294f9522ea8df7b3eaf0b5ee6703ca5967015c2e182288088ef27ffd,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main3/page-11.png,page-11.png,.png,540579,c57121b6896e5051d3a915debc35f9fb4f66e7e3b5af56d808ee63c818313972,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main3/page-12.png,page-12.png,.png,613898,351569cb31812a4822a878f7eac1374de8e2414be73c9529d7f55c67d9a019e5,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main3/page-13.png,page-13.png,.png,575142,6de78238772ebcf37dce25875f0eb7d3dc6eb3d411a1e411a45bfc4c60c1ce9f,DUP-0384,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main3/page-14.png,page-14.png,.png,466888,6b3c09ecc1aa1274ce29b7081258966c9c28053d941f023a05bb0fce55b4654d,DUP-0373,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main3/page-15.png,page-15.png,.png,619308,cc13dfd15cc20422b9480518ef438e6548f78870b0ba4e2e86b666269e737889,DUP-0693,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main3/page-16.png,page-16.png,.png,428327,72fd5e868a9066d5e1ee784ca18a066001d7a863f1e4a2e90216affc35ba6c28,DUP-0401,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main3/page-2.png,page-2.png,.png,745297,4498607505ea84d49c682da47de38c2c66e8532707269e3b7b20c44c7ec882cd,DUP-0238,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main3/page-3.png,page-3.png,.png,381306,1f597bfada23113093074625d209c9c327b6f94eee331b38ad161b9f9a698c4e,DUP-0111,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main3/page-4.png,page-4.png,.png,475053,351a9935a7bad04affd4e5230f1c0c92c0ad89979726eaf0b4fb8c22485ae15f,DUP-0184,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n19_acs_submission/render_main3/page-5.png,page-5.png,.png,653438,3d47b9a6e3c829785b7ffafcb3069bc35e0261a2d2f2f3515c88cb9e8e134f93,DUP-0214,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
