i,u,v,chi1,err
708,0.6064857737627063,0.8781660019809023,0.5835412113561177,-4.440892098500626e-16
709,0.23281681400449306,0.6572389067487513,0.583541211356118,-1.1102230246251565e-16
710,0.4426779628608869,0.5887159988734193,0.5835412113561177,-4.440892098500626e-16
711,0.16164882484984633,0.010485211493013402,0.5835412113561181,0.0
712,0.37349016852953276,0.637847623764827,0.5835412113561183,1.1102230246251565e-16
713,0.07877476426991181,0.35709567199775527,0.5835412113561183,1.1102230246251565e-16
714,0.9023641460332414,0.23179524386389438,0.5835412113561183,1.1102230246251565e-16
715,0.7970417954099992,0.4933797070413416,0.5835412113561178,-3.3306690738754696e-16
716,0.1482521766013506,0.4237694161147282,0.583541211356118,-1.1102230246251565e-16
717,0.07836264338177057,0.17520550800507018,0.5835412113561181,0.0
718,0.0728746725830609,0.5217538319169905,0.5835412113561181,0.0
719,0.7007293154095061,0.8390448300892548,0.5835412113561183,1.1102230246251565e-16
720,0.8159057802326272,0.11200686348605882,0.583541211356118,-1.1102230246251565e-16
721,0.8579255380430403,0.2565886525550116,0.583541211356118,-1.1102230246251565e-16
722,0.9991849460549163,0.7257099292040063,0.5835412113561188,6.661338147750939e-16
723,0.7905676157266911,0.6792395985573966,0.583541211356118,-1.1102230246251565e-16
724,0.16234385239315618,0.26296978183430464,0.5835412113561181,0.0
725,0.05232065684302589,0.23636558029571542,0.583541211356118,-1.1102230246251565e-16
726,0.42646865802119516,0.18557958826143517,0.5835412113561183,1.1102230246251565e-16
727,0.8291506737079838,0.07035791068307906,0.583541211356118,-1.1102230246251565e-16
728,0.5677514071924776,0.5302412124489364,0.5835412113561177,-4.440892098500626e-16
729,0.29903714005053683,0.8369608503870369,0.5835412113561179,-2.220446049250313e-16
730,0.1348906921327293,0.8110264801949746,0.5835412113561181,0.0
731,0.5035485992817198,0.8412126775800758,0.5835412113561177,-4.440892098500626e-16
732,0.8328113646617241,0.15590580448994662,0.5835412113561186,4.440892098500626e-16
733,0.004112341739514136,0.030170569558977234,0.583541211356118,-1.1102230246251565e-16
734,0.4993674787873893,0.7562941342548225,0.5835412113561183,1.1102230246251565e-16
735,0.06227544780920047,0.5161733441839124,0.583541211356118,-1.1102230246251565e-16
736,0.2655517725462305,0.39052746441792874,0.5835412113561183,1.1102230246251565e-16
737,0.8742141313020347,0.09858573798850156,0.5835412113561181,0.0
738,0.9692949478483422,0.8490608857777691,0.5835412113561188,6.661338147750939e-16
739,0.743831849147435,0.8290059733144588,0.5835412113561174,-7.771561172376096e-16
740,0.14621800493102755,0.9554254287422225,0.5835412113561183,1.1102230246251565e-16
741,0.09575604855841924,0.20759078442452117,0.5835412113561179,-2.220446049250313e-16
742,0.11852506161286047,0.96089147699394,0.5835412113561184,2.220446049250313e-16
743,0.42449899415045556,0.6843943525908055,0.5835412113561178,-3.3306690738754696e-16
744,0.34559979465542656,0.7785541701226824,0.5835412113561185,3.3306690738754696e-16
745,0.885683608927066,0.8905014713635607,0.5835412113561183,1.1102230246251565e-16
746,0.9960525078813566,0.5584963080495982,0.5835412113561187,5.551115123125783e-16
747,0.1408760352116356,0.3453235307434309,0.5835412113561181,0.0
748,0.6033593084554971,0.6561368389804498,0.5835412113561183,1.1102230246251565e-16
749,0.12612826039573155,0.22428627535884726,0.583541211356118,-1.1102230246251565e-16
750,0.7984749072246831,0.7825022624170368,0.5835412113561174,-7.771561172376096e-16
751,0.5442872685317138,0.9176186044864287,0.5835412113561185,3.3306690738754696e-16
752,0.9698479146362035,0.6779161864101753,0.5835412113561174,-7.771561172376096e-16
753,0.9175512725904127,0.5147033472387601,0.5835412113561188,6.661338147750939e-16
754,0.14581012932647086,0.3391172352884704,0.5835412113561184,2.220446049250313e-16
755,0.30631434648223155,0.8068401640624613,0.5835412113561183,1.1102230246251565e-16
756,0.5069084726730102,0.6807435077202836,0.5835412113561181,0.0
757,0.695944859154543,0.46555869712240094,0.583541211356118,-1.1102230246251565e-16
758,0.10876094026713279,0.2891496562842556,0.5835412113561183,1.1102230246251565e-16
759,0.5419517142013566,0.11066639349439222,0.5835412113561178,-3.3306690738754696e-16
760,0.12434301931713043,0.15095365957939633,0.5835412113561183,1.1102230246251565e-16
761,0.5010127450179866,0.10587453165831595,0.5835412113561183,1.1102230246251565e-16
762,0.009151820918036568,0.5672245213726934,0.583541211356118,-1.1102230246251565e-16
763,0.2085379733645344,0.15154417461891245,0.5835412113561183,1.1102230246251565e-16
764,0.7049732650570307,0.4335589549678095,0.5835412113561181,0.0
765,0.7070720713711532,0.30914821193093045,0.5835412113561179,-2.220446049250313e-16
766,0.9875574205391775,0.8616949903362426,0.5835412113561174,-7.771561172376096e-16
767,0.02976970776362775,0.6880343531885936,0.5835412113561181,0.0
768,0.26002662879537797,0.30569864694150417,0.5835412113561181,0.0
769,0.8926988861650017,0.5727542109814354,0.5835412113561183,1.1102230246251565e-16
770,0.010131056537179939,0.13802731757435294,0.583541211356118,-1.1102230246251565e-16
771,0.8752513176389459,0.8406698473014106,0.583541211356118,-1.1102230246251565e-16
772,0.6364905182724909,0.31948232566137436,0.5835412113561181,0.0
773,0.5964786033307995,0.33552497754673427,0.5835412113561181,0.0
774,0.178333826044616,0.8834202865173288,0.5835412113561183,1.1102230246251565e-16
775,0.6266746350359099,0.3557897926992334,0.5835412113561178,-3.3306690738754696e-16
776,0.7092867410513368,0.8236212201536072,0.5835412113561181,0.0
777,0.17016816559208903,0.7728861730403898,0.583541211356118,-1.1102230246251565e-16
778,0.9416808538420733,0.34998519157526475,0.583541211356119,8.881784197001252e-16
779,0.048910283166053836,0.5385358465526044,0.5835412113561183,1.1102230246251565e-16
780,0.4997688546092368,0.10979454022453639,0.5835412113561181,0.0
781,0.14052339165208683,0.9694546137076019,0.583541211356118,-1.1102230246251565e-16
782,0.3819732605451085,0.33589354182552367,0.5835412113561178,-3.3306690738754696e-16
783,0.35191559636065584,0.09635429164600795,0.5835412113561185,3.3306690738754696e-16
784,0.9966250038608465,0.646879986594031,0.5835412113561189,7.771561172376096e-16
785,0.7990418103146777,0.96270879176388,0.5835412113561181,0.0
786,0.24666038774629517,0.8249305268470785,0.583541211356118,-1.1102230246251565e-16
787,0.9184532559609433,0.29689510752141646,0.5835412113561175,-6.661338147750939e-16
788,0.9280511663178537,0.12975588511401792,0.5835412113561179,-2.220446049250313e-16
789,0.32216152207611803,0.9662579137766175,0.5835412113561183,1.1102230246251565e-16
790,0.3745745356351471,0.9103020016722944,0.5835412113561174,-7.771561172376096e-16
791,0.3113744962864594,0.788605625237349,0.5835412113561178,-3.3306690738754696e-16
792,0.2652601756281113,0.03509977347737636,0.5835412113561183,1.1102230246251565e-16
793,0.16011785723863314,0.7122231569943093,0.5835412113561186,4.440892098500626e-16
794,0.9556526560438166,0.8557287589305382,0.5835412113561174,-7.771561172376096e-16
795,0.9878410436176033,0.052126025174226265,0.5835412113561183,1.1102230246251565e-16
796,0.5281376357200063,0.19714821367706614,0.5835412113561183,1.1102230246251565e-16
797,0.1261532814740579,0.5887935503019271,0.5835412113561178,-3.3306690738754696e-16
798,0.964734312364963,0.9533012887678735,0.583541211356118,-1.1102230246251565e-16
799,0.1065104082825673,0.48411128452431496,0.5835412113561179,-2.220446049250313e-16
800,0.7575290713818449,0.4412923930678453,0.5835412113561177,-4.440892098500626e-16
801,0.6122372225178884,0.23674861879730402,0.5835412113561183,1.1102230246251565e-16
802,0.2774342000554817,0.6668029214549764,0.5835412113561183,1.1102230246251565e-16
803,0.5471251066640268,0.6677327508140292,0.5835412113561176,-5.551115123125783e-16
804,0.6041543124692538,0.27213676158534805,0.5835412113561177,-4.440892098500626e-16
805,0.48142412194167983,0.26414512871638873,0.583541211356118,-1.1102230246251565e-16
806,0.7956100018330657,0.35251173176617734,0.5835412113561185,3.3306690738754696e-16
807,0.38340372321820737,0.023054317569461635,0.583541211356118,-1.1102230246251565e-16
808,0.9394473068531864,0.8141422775999417,0.583541211356118,-1.1102230246251565e-16
809,0.9366670517676743,0.6774142227105134,0.5835412113561173,-8.881784197001252e-16
810,0.9378587423714778,0.5065547691927647,0.5835412113561183,1.1102230246251565e-16
811,0.7976666223948891,0.3089257985611178,0.5835412113561185,3.3306690738754696e-16
812,0.028322744430454017,0.15502264360254658,0.5835412113561179,-2.220446049250313e-16
813,0.7671628719155628,0.85093305219657,0.5835412113561173,-8.881784197001252e-16
814,0.024708495698693156,0.41670818444164415,0.583541211356118,-1.1102230246251565e-16
815,0.6622850295331237,0.22493015985518205,0.583541211356118,-1.1102230246251565e-16
816,0.8725304397487017,0.34855769676674053,0.583541211356118,-1.1102230246251565e-16
817,0.8227876420484139,0.3907227747144536,0.583541211356118,-1.1102230246251565e-16
818,0.33551173608022844,0.27342056531400816,0.5835412113561179,-2.220446049250313e-16
819,0.2719640727525846,0.2646602409499055,0.5835412113561181,0.0
820,0.15292885014759838,0.9639220225899283,0.5835412113561183,1.1102230246251565e-16
821,0.43603698773868727,0.028677137426855293,0.583541211356118,-1.1102230246251565e-16
822,0.508877605191403,0.0513729733320486,0.583541211356118,-1.1102230246251565e-16
823,0.7142003992055226,0.19098800056587406,0.5835412113561183,1.1102230246251565e-16
824,0.6676718884961816,0.8126158473217906,0.5835412113561175,-6.661338147750939e-16
825,0.3899734490364747,0.5457391954234664,0.583541211356118,-1.1102230246251565e-16
826,0.6143060725500893,0.3428357007379188,0.583541211356118,-1.1102230246251565e-16
827,0.058681593598885695,0.007652267776429245,0.5835412113561179,-2.220446049250313e-16
828,0.11598322655006243,0.4413864858884514,0.5835412113561183,1.1102230246251565e-16
829,0.4791757610066544,0.3682786378041477,0.5835412113561185,3.3306690738754696e-16
830,0.7710423658496548,0.7535562399868501,0.583541211356118,-1.1102230246251565e-16
831,0.7129197333228783,0.4180711870252628,0.5835412113561178,-3.3306690738754696e-16
832,0.827531359628053,0.821442684648218,0.5835412113561181,0.0
833,0.87182527249406,0.8381336539983442,0.5835412113561175,-6.661338147750939e-16
834,0.5886581590982064,0.32350348479570945,0.5835412113561177,-4.440892098500626e-16
835,0.4477622792201532,0.18382611062268195,0.5835412113561183,1.1102230246251565e-16
836,0.086543954421066,0.3579700706344954,0.5835412113561183,1.1102230246251565e-16
837,0.7179939926361801,0.8305247798417011,0.5835412113561187,5.551115123125783e-16
838,0.2614803798083133,0.3978300930145122,0.5835412113561179,-2.220446049250313e-16
839,0.6570235617533191,0.271137568504796,0.5835412113561181,0.0
840,0.04793819601339622,0.06148307389010299,0.5835412113561181,0.0
841,0.09965223058773154,0.8724020790020691,0.5835412113561181,0.0
842,0.28539577611120726,0.29351011146065575,0.5835412113561181,0.0
843,0.3345536457200944,0.8520324436880611,0.5835412113561181,0.0
844,0.531622287020554,0.4569584169207791,0.583541211356118,-1.1102230246251565e-16
845,0.33279823139095355,0.8489496161303139,0.5835412113561177,-4.440892098500626e-16
846,0.5395117391956689,0.13150553879012483,0.5835412113561185,3.3306690738754696e-16
847,0.6851209805744737,0.7148292184258819,0.5835412113561187,5.551115123125783e-16
848,0.5588010585562354,0.7395457837726467,0.5835412113561185,3.3306690738754696e-16
849,0.8003351771318739,0.05318855359368735,0.583541211356118,-1.1102230246251565e-16
850,0.7632474608211753,0.21376881063916908,0.5835412113561179,-2.220446049250313e-16
851,0.10256781994171782,0.6444790451338415,0.5835412113561181,0.0
852,0.8587587679104417,0.674312566851763,0.5835412113561175,-6.661338147750939e-16
853,0.2944586088825435,0.2578565382003214,0.5835412113561184,2.220446049250313e-16
854,0.8639411560192717,0.3539896435421025,0.5835412113561181,0.0
855,0.023014812867901968,0.9883786211052693,0.583541211356118,-1.1102230246251565e-16
856,0.4441138515655859,0.48830119798967975,0.5835412113561187,5.551115123125783e-16
857,0.802237046217838,0.48146983496938256,0.5835412113561185,3.3306690738754696e-16
858,0.08002199661538145,0.32799503064592206,0.583541211356118,-1.1102230246251565e-16
859,0.6221304608528858,0.18070466625413673,0.583541211356118,-1.1102230246251565e-16
860,0.16212904940505857,0.8478946390661759,0.5835412113561179,-2.220446049250313e-16
861,0.8557538931510837,0.03110880789279724,0.5835412113561186,4.440892098500626e-16
862,0.373828459704848,0.25831384860337103,0.5835412113561183,1.1102230246251565e-16
863,0.17502213298135294,0.5764308474265656,0.583541211356118,-1.1102230246251565e-16
864,0.5519085507395243,0.34862776044607,0.5835412113561178,-3.3306690738754696e-16
865,0.6331620473626715,0.3248947717316705,0.5835412113561181,0.0
866,0.4994846363654599,0.19731707722089575,0.5835412113561183,1.1102230246251565e-16
867,0.35908726918570144,0.2553022765819264,0.583541211356118,-1.1102230246251565e-16
868,0.022091631479974283,0.0760761210803923,0.583541211356118,-1.1102230246251565e-16
869,0.8324012364631405,0.6718376747472328,0.5835412113561183,1.1102230246251565e-16
870,0.5675514755903593,0.8423489894433785,0.5835412113561177,-4.440892098500626e-16
871,0.5936773547055333,0.6247220137605313,0.5835412113561177,-4.440892098500626e-16
872,0.8384972914818624,0.7118195071893891,0.5835412113561181,0.0
873,0.7744402043523985,0.454831327724195,0.5835412113561183,1.1102230246251565e-16
874,0.6147467318323065,0.6157923016228898,0.5835412113561181,0.0
875,0.08365165463892699,0.8382894737596069,0.5835412113561179,-2.220446049250313e-16
876,0.9115790534841471,0.8733087213287671,0.5835412113561181,0.0
877,0.17931203732730372,0.8620115905725826,0.5835412113561178,-3.3306690738754696e-16
878,0.6967085741674375,0.6308959470758898,0.5835412113561175,-6.661338147750939e-16
879,0.6280194052019274,0.29748730620301267,0.5835412113561184,2.220446049250313e-16
880,0.004585446306015983,0.9063600579296477,0.583541211356118,-1.1102230246251565e-16
881,0.7060068863543487,0.2717624803193729,0.5835412113561186,4.440892098500626e-16
882,0.3610202439590998,0.32216141546484556,0.5835412113561178,-3.3306690738754696e-16
883,0.6970975802413641,0.5437091944319332,0.583541211356118,-1.1102230246251565e-16
884,0.16717147003082056,0.06790940377986843,0.5835412113561183,1.1102230246251565e-16
885,0.37396216456826226,0.7099243537314254,0.5835412113561184,2.220446049250313e-16
886,0.3136731465015128,0.9153476122124264,0.5835412113561183,1.1102230246251565e-16
887,0.6945657119800716,0.6866166415468448,0.583541211356118,-1.1102230246251565e-16
888,0.41886409472536146,0.29242230017117454,0.5835412113561183,1.1102230246251565e-16
889,0.006912954970588525,0.18895328168952574,0.5835412113561181,0.0
890,0.26840871563282953,0.9350461993725754,0.583541211356118,-1.1102230246251565e-16
891,0.9903407018756845,0.19050968477622743,0.5835412113561177,-4.440892098500626e-16
892,0.6796624824835463,0.7717270418245227,0.5835412113561181,0.0
893,0.2436239589151561,0.9870391120670626,0.5835412113561179,-2.220446049250313e-16
894,0.008797645776886354,0.5380673480951861,0.5835412113561183,1.1102230246251565e-16
895,0.7992227604506371,0.21933345818518946,0.5835412113561178,-3.3306690738754696e-16
896,0.6724228091659564,0.057653928924688236,0.5835412113561179,-2.220446049250313e-16
897,0.9042191110677358,0.7006567605439171,0.5835412113561189,7.771561172376096e-16
898,0.33382925805917396,0.017744760689950012,0.5835412113561181,0.0
899,0.23457676077812284,0.736176644952531,0.5835412113561183,1.1102230246251565e-16
900,0.9606920985448912,0.5543300304468823,0.5835412113561184,2.220446049250313e-16
901,0.07500605565227314,0.30556927399619094,0.5835412113561181,0.0
902,0.5374927397667812,0.21174643321103126,0.5835412113561179,-2.220446049250313e-16
903,0.443923331096686,0.6912876986993673,0.583541211356118,-1.1102230246251565e-16
904,0.6094822006554657,0.5895004487124472,0.5835412113561183,1.1102230246251565e-16
905,0.10830314476036629,0.5135963357077852,0.5835412113561181,0.0
906,0.8713131124244462,0.8707855504166628,0.5835412113561173,-8.881784197001252e-16
907,0.42084771577079905,0.969681170010081,0.5835412113561188,6.661338147750939e-16
908,0.5824259866086615,0.14742014359707734,0.5835412113561186,4.440892098500626e-16
909,0.07416692181271689,0.9240922613523443,0.5835412113561184,2.220446049250313e-16
910,0.5723141088227428,0.41068150191985975,0.583541211356118,-1.1102230246251565e-16
911,0.9664525579309655,0.725944518381417,0.583541211356118,-1.1102230246251565e-16
912,0.7787115823226729,0.7683066466285595,0.5835412113561173,-8.881784197001252e-16
913,0.12886972078305925,0.7814262672148701,0.5835412113561183,1.1102230246251565e-16
914,0.2377514977456857,0.347322013516034,0.583541211356118,-1.1102230246251565e-16
915,0.8821884484582194,0.29430222277443574,0.5835412113561183,1.1102230246251565e-16
916,0.9064038746712156,0.35145607545787316,0.5835412113561184,2.220446049250313e-16
917,0.31296219385199975,0.7510045389423713,0.5835412113561177,-4.440892098500626e-16
918,0.4632775574346365,0.8334264487711763,0.5835412113561177,-4.440892098500626e-16
919,0.55367283863696,0.905965409940604,0.5835412113561185,3.3306690738754696e-16
920,0.4718161259490463,0.7079348085502579,0.5835412113561178,-3.3306690738754696e-16
921,0.3787627994524634,0.2479996890044296,0.5835412113561183,1.1102230246251565e-16
922,0.6067214703765716,0.3338808759246219,0.5835412113561177,-4.440892098500626e-16
923,0.82603336519531,0.9493334951784097,0.583541211356118,-1.1102230246251565e-16
924,0.43825952641087795,0.33579380542059645,0.5835412113561177,-4.440892098500626e-16
925,0.043342021033366485,0.23812650570004412,0.583541211356118,-1.1102230246251565e-16
926,0.2910846164807014,0.8504507790685858,0.5835412113561181,0.0
927,0.3645552641515557,0.9122859209902124,0.5835412113561185,3.3306690738754696e-16
928,0.6111950526999789,0.8219068304711767,0.5835412113561177,-4.440892098500626e-16
929,0.5200471820484367,0.7068883341983,0.5835412113561178,-3.3306690738754696e-16
930,0.7190924839656206,0.7526845835682784,0.5835412113561189,7.771561172376096e-16
931,0.054673188098064096,0.5208394368761394,0.5835412113561181,0.0
932,0.6909008377948805,0.8419127106682358,0.5835412113561188,6.661338147750939e-16
933,0.9480263698726835,0.6752915634336145,0.5835412113561181,0.0
934,0.4089259547320816,0.24005652611520478,0.5835412113561183,1.1102230246251565e-16
935,0.8053137037707129,0.8415881645303346,0.5835412113561179,-2.220446049250313e-16
936,0.7470941696959644,0.965349747635567,0.583541211356118,-1.1102230246251565e-16
937,0.6063584603469891,0.2709539672808481,0.5835412113561179,-2.220446049250313e-16
938,0.11914592777463129,0.14841941336700315,0.5835412113561179,-2.220446049250313e-16
939,0.6405538732964107,0.3069808775333762,0.5835412113561177,-4.440892098500626e-16
940,0.43484345362547605,0.19153036682245672,0.5835412113561179,-2.220446049250313e-16
941,0.5331893709547731,0.44136843689562477,0.5835412113561185,3.3306690738754696e-16
942,0.11410270406262935,0.9706514999377927,0.5835412113561178,-3.3306690738754696e-16
943,0.17843314356956141,0.7439830265722561,0.583541211356118,-1.1102230246251565e-16
944,0.5738266042163845,0.9982644296478579,0.5835412113561177,-4.440892098500626e-16
945,0.09446823854038566,0.9371084262081488,0.5835412113561183,1.1102230246251565e-16
946,0.9539951955715439,0.3185965305533537,0.583541211356118,-1.1102230246251565e-16
947,0.21556604850052274,0.6802072791968098,0.5835412113561185,3.3306690738754696e-16
948,0.14569479275345598,0.7352965216656805,0.5835412113561185,3.3306690738754696e-16
949,0.7748542956518708,0.14377474637513654,0.5835412113561181,0.0
950,0.3033642619496586,0.5185248955635998,0.583541211356118,-1.1102230246251565e-16
951,0.6545038819797043,0.8965409292393837,0.5835412113561175,-6.661338147750939e-16
952,0.21837529336034311,0.24526098844762245,0.5835412113561179,-2.220446049250313e-16
953,0.8188796491207215,0.5947669146534763,0.583541211356118,-1.1102230246251565e-16
954,0.33025497891560085,0.17847863317444657,0.583541211356118,-1.1102230246251565e-16
955,0.22087735142494203,0.538931249967535,0.5835412113561183,1.1102230246251565e-16
956,0.8286751727960601,0.6161281531255934,0.5835412113561181,0.0
957,0.4237976858869731,0.9092875421648098,0.5835412113561181,0.0
958,0.22014341662045978,0.5199469509047211,0.5835412113561184,2.220446049250313e-16
959,0.34865272562001803,0.9723397730418784,0.5835412113561183,1.1102230246251565e-16
960,0.12695006294308253,0.7562940432655567,0.5835412113561179,-2.220446049250313e-16
961,0.8232558170653811,0.13675370612161242,0.5835412113561177,-4.440892098500626e-16
962,0.099833267978233,0.8781576922342794,0.583541211356118,-1.1102230246251565e-16
963,0.7538956404742226,0.9288389541721279,0.5835412113561175,-6.661338147750939e-16
964,0.4481308247938103,0.91236047491069,0.583541211356118,-1.1102230246251565e-16
965,0.34730856173149216,0.1492947861166245,0.5835412113561181,0.0
966,0.5218139724542467,0.4081802193479187,0.5835412113561181,0.0
967,0.5839354210573171,0.4280347789586264,0.5835412113561178,-3.3306690738754696e-16
968,0.20097544118753663,0.8393625346819455,0.5835412113561181,0.0
969,0.6286099199722219,0.42692538406120817,0.5835412113561185,3.3306690738754696e-16
970,0.7633439385991968,0.7032538848079275,0.5835412113561174,-7.771561172376096e-16
971,0.13827439578944223,0.4564177923653777,0.583541211356118,-1.1102230246251565e-16
972,0.8477147445396649,0.017253241918787854,0.583541211356118,-1.1102230246251565e-16
973,0.7765677764769606,0.39733750939977486,0.5835412113561186,4.440892098500626e-16
974,0.8388401576318607,0.23897650799971937,0.5835412113561184,2.220446049250313e-16
975,0.3165201240206642,0.599041335232605,0.5835412113561183,1.1102230246251565e-16
976,0.5034543318388223,0.4882707272029633,0.5835412113561187,5.551115123125783e-16
977,0.15574514329598865,0.437695539159354,0.5835412113561179,-2.220446049250313e-16
978,0.2008467990521784,0.8673172476883146,0.583541211356118,-1.1102230246251565e-16
979,0.008845159768998578,0.46389178418619725,0.5835412113561181,0.0
980,0.6911009332344635,0.5154611686283899,0.5835412113561178,-3.3306690738754696e-16
981,0.39809850430481786,0.37993258352031567,0.5835412113561181,0.0
982,0.3052465474199507,0.933072824627646,0.5835412113561183,1.1102230246251565e-16
983,0.052345148537956465,0.792118668630778,0.5835412113561183,1.1102230246251565e-16
984,0.9093364222127758,0.31445769415888736,0.5835412113561178,-3.3306690738754696e-16
985,0.13855283990618228,0.9539364040425048,0.5835412113561184,2.220446049250313e-16
986,0.5305786356675362,0.008386131662061369,0.5835412113561183,1.1102230246251565e-16
987,0.7459156208497525,0.6306696431365756,0.5835412113561176,-5.551115123125783e-16
988,0.7875869228133568,0.5075004928007201,0.5835412113561187,5.551115123125783e-16
989,0.21227771062308287,0.48546123313280165,0.5835412113561179,-2.220446049250313e-16
990,0.30757137427788983,0.28576707651471267,0.5835412113561181,0.0
991,0.49125819786343916,0.8767823771900412,0.5835412113561184,2.220446049250313e-16
992,0.7814640203272447,0.8060550628757013,0.5835412113561189,7.771561172376096e-16
993,0.5065994207279322,0.07117924501642137,0.5835412113561181,0.0
994,0.10740809659859629,0.008738799294783273,0.5835412113561181,0.0
995,0.13844811557023196,0.3106745793087017,0.5835412113561183,1.1102230246251565e-16
996,0.8752822880951535,0.134489500160083,0.583541211356118,-1.1102230246251565e-16
997,0.5072639372707616,0.13756929986893085,0.5835412113561178,-3.3306690738754696e-16
998,0.7493639490983695,0.053660440583135904,0.5835412113561183,1.1102230246251565e-16
999,0.5317445325504014,0.6146956970908014,0.583541211356118,-1.1102230246251565e-16
